磐安,浙江,322300,579
嵊泗,浙江,202450,580
舟山,浙江,316000,580
普陀,浙江,316100,580
岱山,浙江,316200,580
福州,福建,350000,591
闽候,福建,350100,591
长乐,福建,350200,591
福清,福建,350300,591
平潭,福建,350400,591
连江,福建,350500,591
罗源,福建,350600,591
永泰,福建,350700,591
闽清,福建,350800,591
厦门,福建,361000,592
同安,福建,361100,592
宁德,福建,352100,593
古田,福建,352200,593
屏南,福建,352300,593
福安,福建,355000,593
霞浦,福建,355100,593
福鼎,福建,355200,593
柘荣,福建,355300,593
周宁,福建,355400,593
寿宁,福建,355500,593
莆田,福建,351100,594
仙游,福建,351200,594
泉州,福建,362000,595
惠安,福建,362100,595
晋江,福建,362200,595
南安,福建,362300,595
安溪,福建,362400,595
德化,福建,362500,595
永春,福建,362600,595
石狮,福建,362700,595
漳州,福建,363000,596
龙海,福建,363100,596
漳浦,福建,363200,596
云霄,福建,363300,596
东山,福建,363400,596
诏安,福建,363500,596
南靖,福建,363600,596
平和,福建,363700,596
华安,福建,363800,596
长泰,福建,363900,596
龙岩,福建,364000,597
永定,福建,364100,597
上杭,福建,364200,597
武平,福建,364300,597
漳平,福建,364400,597
连城,福建,366200,597
长汀,福建,366300,597
将乐,福建,353300,598
泰宁,福建,354400,598
建宁,福建,354500,598
三明,福建,365000,598
尤溪,福建,365100,598
明溪,福建,365200,598
清流,福建,365300,598
宁化,福建,365400,598
沙县,福建,365500,598
永安,福建,366000,598
大田,福建,366100,598
南平,福建,353000,599
建瓯,福建,353100,599
顺昌,福建,353200,599
浦城,福建,353400,599
松溪,福建,353500,599
政和,福建,353600,599
邵武,福建,354000,599
光泽,福建,354100,599
建阳,福建,354200,599
武夷山,福建,354300,599
威海,山东,264200,631
荣城,山东,264300,631
文登,山东,264400,631
乳山,山东,264500,631
枣庄,山东,277100,632
滕州,山东,277500,632
河口,山东,257200,633
五莲,山东,262300,633
日照,山东,276800,633
莱芜,山东,271100,634
高唐,山东,251300,635
聊城,山东,252000,635
茌平,山东,252100,635
东阿,山东,252200,635
阳谷,山东,252300,635
莘县,山东,252400,635
冠县,山东,252500,635
临清,山东,252600,635
海丰,广东,516400,660
陆丰,广东,516500,660
汕尾,广东,516600,660
陆河,广东,516700,660
潮阳,广东,515100,661
阳江,广东,529500,662
阳东,广东,529500,662
阳春,广东,529600,662
阳西,广东,529800,662
惠来,广东,515200,663
普宁,广东,515300,663
揭西,广东,515400,663
揭阳,广东,515500,663
揭东,广东,515500,663
茂名,广东,525000,668
化州,广东,525100,668
高州,广东,525200,668
信宜,广东,525300,668
电白,广东,525400,668
景洪,云南,666100,691
孟海,云南,666200,691
孟腊,云南,666300,691
潞西,云南,678400,692
畹町,云南,678500,692
瑞丽,云南,678600,692
陇川,云南,678700,692
梁河,云南,679200,692
盈江,云南,679300,692
鹰潭,江西,335000,701
余江,江西,335200,701
贵溪,江西,335400,701
襄樊,湖北,441000,710
襄阳,湖北,441100,710
枣阳,湖北,441200,710
宜城,湖北,441400,710
南漳,湖北,441500,710
保康,湖北,441600,710
谷城,湖北,441700,710
老河口,湖北,441800,710
鄂州,湖北,436000,711
孝感,湖北,432100,712
汉川,湖北,432300,712
应城,湖北,432400,712
云梦,湖北,432500,712
安陆,湖北,432600,712
广水,湖北,432700,712
大悟,湖北,432800,712
红安,湖北,431500,713
麻城,湖北,431600,713
黄冈,湖北,436100,713
黄州,湖北,436100,713
浠水,湖北,436200,713
蕲春,湖北,436300,713
武穴,湖北,436400,713
黄梅,湖北,436500,713
罗田,湖北,436600,713
英山,湖北,436700,713
黄石,湖北,435000,714
大冶,湖北,435100,714
阳新,湖北,435200,715
咸宁,湖北,437000,715
嘉鱼,湖北,437200,715
蒲圻,湖北,437300,715
通城,湖北,437400,715
崇阳,湖北,437500,715
通山,湖北,437600,715
京山,湖北,431800,716
钟祥,湖北,431900,716
监利,湖北,433300,716
沙市,湖北,434000,716
荆沙,湖北,434100,716
松滋,湖北,434200,716
公安,湖北,434300,716
石首,湖北,434400,716
宜昌,湖北,443000,717
宜昌县,湖北,443100,717
枝江,湖北,443200,717
枝城,湖北,443300,717
五峰,湖北,443400,717
长阳,湖北,443500,717
秭归,湖北,443600,717
兴山,湖北,443700,717
当阳,湖北,444100,717
远发,湖北,444200,717
巴东,湖北,444300,718
恩施,湖北,445000,718
建始,湖北,445300,718
利川,湖北,445400,718
宣恩,湖北,445500,718
咸丰,湖北,445600,718
来凤,湖北,445700,718
鹤峰,湖北,445800,718
丹江口,湖北,441900,719
十堰,湖北,442000,719
房县,湖北,442100,719
竹山,湖北,442200,719
竹溪,湖北,442300,719
神农架,湖北,442400,719
郧县,湖北,442500,719
郧西,湖北,442600,719
随枣,湖北,441200,722
随州,湖北,441300,722
荆门,湖北,434500,727
天门,湖北,431700,728
江汉,湖北,433000,728
潜江,湖北,433100,728
洪湖,湖北,433200,728
平江,湖南,410400,730
湘阴,湖南,410500,730
岳阳,湖南,414000,730
岳阳县,湖南,414100,730
华容,湖南,414200,730
临湘,湖南,414300,730
汨罗,湖南,414400,730
长沙,湖南,410000,731
长沙县,湖南,410100,731
望城,湖南,410200,731
浏阳,湖南,410300,731
宁乡,湖南,410600,731
湘潭,湖南,411100,732
湘潭县,湖南,411200,732
韶山,湖南,411300,732
湘乡,湖南,411400,732
株洲,湖南,412000,733
株洲县,湖南,412100,733
醴陵,湖南,412200,733
攸县,湖南,412300,733
茶陵,湖南,412400,733
炎陵,湖南,412500,733
衡阳,湖南,421000,734
衡南,湖南,421100,734
衡阳县,湖南,421200,734
衡山,湖南,421300,734
衡东,湖南,421400,734
常宁,湖南,421500,734
祁东,湖南,421600,734
耒阳,湖南,421800,734
郴州,湖南,423000,735
永兴,湖南,423300,735
资兴,湖南,423400,735
桂东,湖南,423500,735
安仁,湖南,423600,735
汝城,湖南,424100,735
宜章,湖南,424200,735
临武,湖南,424300,735
桂阳,湖南,424400,735
嘉禾,湖南,424500,735
常德,湖南,415100,736
临澧,湖南,415200,736
石门,湖南,415300,736
津市,湖南,415400,736
安乡,湖南,415600,736
汉寿,湖南,415900,736
澧县,湖南,425500,736
桃源,湖南,425700,736
益阳,湖南,413000,737
沅江,湖南,413100,737
南县,湖南,413200,737
桃江,湖南,413400,737
安化,湖南,413500,737
双峰,湖南,411500,738
娄底,湖南,417000,738
涟源,湖南,417100,738
冷水江,湖南,417500,738
新化,湖南,417600,738
邵阳,湖南,422000,739
邵阳县,湖南,422100,739
隆回,湖南,422200,739
洞口,湖南,422300,739
武岗,湖南,422400,739
城步,湖南,422500,739
绥宁,湖南,422600,739
新宁,湖南,422700,739
邵东,湖南,422800,739
新邵,湖南,422900,739
吉首,湖南,416000,743
泸溪,湖南,416100,743
凤凰,湖南,416200,743
古丈,湖南,416300,743
花垣,湖南,416400,743
保靖,湖南,416500,743
永顺,湖南,416700,743
龙山,湖南,416800,743
石棉,四川,625400,7437
慈利,湖南,415800,744
张家界,湖南,416600,744
桑植,湖南,416900,744
怀化,湖南,418000,745
黔阳,湖南,418100,745
洪江,湖南,418200,745
会同,湖南,418300,745
靖州,湖南,418400,745
通道,湖南,418500,745
芷江,湖南,419100,745
新晃,湖南,419200,745
溆浦,湖南,419300,745
麻阳,湖南,419400,745
辰溪,湖南,419500,745
沅陵,湖南,419600,745
祁阳,湖南,421700,746
永州,湖南,425000,746
双牌,湖南,425200,746
道县,湖南,425300,746
江永,湖南,425400,746
江华,湖南,425500,746
宁远,湖南,425600,746
新田,湖南,425700,746
蓝山,湖南,425800,746
东安,湖南,425900,746
江门,广东,529000,750
新会,广东,529100,750
台山,广东,529200,750
开平,广东,529300,750
恩平,广东,529400,750
鹤山,广东,529700,750
新丰,广东,511100,751
韶关,广东,512000,751
曲江,广东,512100,751
乐昌,广东,512200,751
仁化,广东,512300,751
南雄,广东,512400,751
始兴,广东,512500,751
翁源,广东,512600,751
乳源,广东,512700,751
龙门,广东,511200,752
惠州,广东,516000,752
博罗,广东,516100,752
惠阳,广东,516200,752
惠东,广东,526300,752
梅州,广东,514000,753
梅县,广东,514000,753
蕉岭,广东,514100,753
大埔,广东,514200,753
丰顺,广东,514300,753
五华,广东,514400,753
兴宁,广东,514500,753
平远,广东,514600,753
汕头,广东,515000,754
澄海,广东,515800,754
南澳,广东,515900,754
深圳,广东,518000,755
宝安,广东,518100,755
珠海,广东,519000,756
斗门,广东,519100,756
佛山,广东,528000,757
三水,广东,528100,757
南海,广东,528200,757
高明,广东,528500,757
肇庆,广东,526000,758
高要,广东,526100,758
四会,广东,526200,758
广宁,广东,526300,758
怀集,广东,526400,758
封开,广东,526500,758
德庆,广东,526600,758
湛江,广东,524000,759
徐闻,广东,524100,759
雷州,广东,524200,759
遂溪,广东,524300,759
廉江,广东,524400,759
吴川,广东,524500,759
中山,广东,528400,760
河源,广东,517000,762
连平,广东,517100,762
和平,广东,517200,762
龙川,广东,517300,762
紫金,广东,517400,762
清远,广东,511500,763
佛冈,广东,511600,763
英德,广东,513000,763
阳山,广东,513100,763
连山,广东,513200,763
连南,广东,513300,763
连州,广东,513400,763
顺德,广东,528300,765
郁南,广东,527100,766
罗定,广东,527200,766
云浮,广东,527300,766
新兴,广东,527400,766
潮州,广东,515600,768
潮安,广东,515600,768
饶平,广东,515700,768
东莞,广东,511700,769
上思,广西,535500,770
防城港,广西,535700,770
南宁,广西,530000,771
武鸣,广西,530100,771
邕宁,广西,530200,771
横县,广西,530300,771
宾阳,广西,530400,771
上林,广西,530500,771
马山,广西,530600,771
扶绥,广西,532100,771
崇左,广西,532200,771
大新,广西,532300,771
龙州,广西,532400,771
宁明,广西,532500,771
凭祥,广西,532600,771
隆安,广西,532700,771
天等,广西,532800,771
柳州,广西,545000,772
柳江,广西,545100,772
柳城,广西,545200,772
融冰,广西,545300,772
融安,广西,545400,772
三江,广西,545500,772
鹿寨,广西,545600,772
金秀,广西,545700,772
象州,广西,545800,772
武宣,广西,545900,772
来宾,广西,546100,772
忻城,广西,546200,772
合山,广西,546500,772
桂林,广西,541000,773
临桂,广西,541100,773
灵川,广西,541200,773
兴安,广西,541300,773
资源,广西,541400,773
全州,广西,541500,773
灌阳,广西,541600,773
龙胜,广西,541700,773
永福,广西,541800,773
阳朔,广西,541900,773
平乐,广西,542400,773
恭城,广西,542500,773
荔浦,广西,546600,773
钟山,广西,542600,774
富川,广西,542700,774
贺县,广西,542800,774
梧州,广西,543000,774
苍梧,广西,543100,774
岑溪,广西,543200,774
藤县,广西,543300,774
蒙山,广西,546700,774
昭平,广西,546800,774
玉林,广西,537000,775
贵港,广西,537100,775
桂平,广西,537200,775
平南,广西,537300,775
北流,广西,537400,775
容县,广西,537500,775
博白,广西,537600,775
陆川,广西,537700,775
平果,广西,531400,776
田东,广西,531500,776
百色,广西,533000,776
凌云,广西,533100,776
乐业,广西,533200,776
田林,广西,533300,776
隆林,广西,533400,776
西林,广西,533500,776
田阳,广西,533600,776
德保,广西,533700,776
靖西,广西,533800,776
那坡,广西,533900,776
钦州,广西,535000,777
浦北,广西,535300,777
灵山,广西,535400,777
都安,广西,530700,778
大化,广西,530800,778
宜州,广西,546300,778
罗城,广西,546400,778
河池,广西,547000,778
环江,广西,547100,778
南丹,广西,547200,778
天峨,广西,547300,778
东兰,广西,547400,778
巴马,广西,547500,778
凤山,广西,547600,778
北海,广西,536000,779
合浦,广西,536100,779
新余,江西,336500,790
分宜,江西,336600,790
南昌,江西,330000,791
新建,江西,330100,791
南昌县,江西,330200,791
安义,江西,330500,791
进贤,江西,331700,791
修水,江西,322400,792
永修,江西,330300,792
德安,江西,330400,792
九江,江西,332000,792
九江县,江西,332100,792
武宁,江西,332300,792
湖口,江西,332500,792
都昌,江西,332600,792
彭泽,江西,332700,792
星子,江西,332800,792
庐山,江西,332900,792
瑞昌,江西,333200,792
波阳,江西,333100,793
婺源,江西,333200,793
上饶,江西,334000,793
上饶县,江西,334100,793
德兴,江西,334200,793
横峰,江西,334300,793
弋阳,江西,334400,793
铅山,江西,334500,793
广丰,江西,334600,793
玉山,江西,334700,793
余干,江西,335100,793
万年,江西,335500,793
东乡,江西,331800,794
资溪,江西,335300,794
抚州,江西,344000,794
临川,江西,344100,794
崇仁,江西,344200,794
尔安,江西,344300,794
宜黄,江西,344400,794
南丰,江西,344500,794
黎川,江西,344600,794
南城,江西,344700,794
金溪,江西,344800,794
广昌,江西,344900,794
靖安,江西,330600,795
奉新,江西,330700,795
高安,江西,330800,795
丰城,江西,331100,795
樟树,江西,331200,795
宜春,江西,336000,795
万载,江西,336100,795
铜鼓,江西,336200,795
宜丰,江西,336300,795
上高,江西,336400,795
新干,江西,331300,796
峡江,江西,331400,796
永丰,江西,331500,796
吉水,江西,331600,796
吉安,江西,343000,796
吉安县,江西,343100,796
安福,江西,343200,796
永新,江西,343400,796
宁冈,江西,343500,796
井岗山,江西,343600,796
泰和,江西,343700,796
万安,江西,343800,796
遂川,江西,343900,796
赣州,江西,341000,797
赣县,江西,341100,797
上犹,江西,341200,797
崇义,江西,341300,797
南康,江西,341400,797
大余,江西,341500,797
信丰,江西,341600,797
龙南,江西,341700,797
全南,江西,341800,797
定南,江西,341900,797
安远,江西,342100,797
寻乌,江西,342200,797
于都,江西,342300,797
兴国,江西,342400,797
瑞金,江西,342500,797
会昌,江西,342600,797
石城,江西,342700,797
宁都,江西,342800,797
景德镇,江西,333000,798
乐平,江西,333300,798
浮梁,江西,333400,798
萍乡,江西,337000,799
莲花,江西,337100,799
堆龙德庆,西藏,851400,8015
曲水,西藏,850600,8016
尼木,西藏,851300,8017
仁布,西藏,857200,8018
扎囊,西藏,850800,8040
贡嘎,西藏,850700,8049
江达,西藏,854100,8051
芒康,西藏,854500,8054
八宿,西藏,854600,8056
洛隆,西藏,855400,8057
丁青,西藏,855700,8059
巴青,西藏,852100,8061
比如,西藏,852300,8062
班戈,西藏,852500,8067
措勤,西藏,859300,8069
阿里,西藏,859000,8073
索县,西藏,852200,8078
尼玛,西藏,852600,8081
攀枝花,四川,617000,812
自贡,四川,643000,813
荣县,四川,643100,813
富顺,四川,643200,813
绵阳,四川,621000,816
三台,四川,621100,816
盐亭,四川,621600,816
江油,四川,621700,816
梓潼,四川,622100,816
平武,四川,622500,816
安县,四川,622600,816
南充,四川,637100,817
西充,四川,637200,817
南部,四川,637300,817
阆中,四川,637400,817
仪陇,四川,637600,817
营山,四川,638150,817
蓬安,四川,638200,817
大竹,四川,635100,818
渠县,四川,635200,818
宣汉,四川,636100,818
开江,四川,636200,818
万源,四川,636300,818
达川,四川,636400,818
璧山,四川,632700,8225
米易,四川,617200,8228
盐边,四川,617100,8229
宁南,四川,615400,8241
盐源,四川,615700,8247
遂宁,四川,629000,825
蓬溪,四川,629100,825
射洪,四川,629200,825
武胜,四川,638400,825
华蓥,四川,638600,825
广安,四川,638000,826
岳池,四川,638300,826
平昌,四川,635400,8270
通江,四川,635700,8277
南江,四川,635600,8278
巴中,四川,635500,8279
酉阳,四川,648800,8295
秀山,四川,648900,8296
彭水,四川,648600,8298
邻水,四川,635300,830
泸州,四川,646000,830
合江,四川,646200,830
纳溪,四川,646300,830
叙永,四川,646400,830
古蔺,四川,646500,830
宜宾,四川,644000,831
南溪,四川,644100,831
江安,四川,644200,831
长宁,四川,644300,831
兴文,四川,644400,831
珙县,四川,644500,831
高县,四川,645100,831
筠连,四川,645200,831
屏山,四川,645300,831
内江,四川,641000,832
资中,四川,641200,832
资阳,四川,641300,832
简阳,四川,641400,832
乐至,四川,641500,832
隆昌,四川,642100,832
威远,四川,642400,832
眉山,四川,612100,833
丹梭,四川,612200,833
洪雅,四川,612300,833
青神,四川,612400,833
仁寿,四川,612500,833
井研,四川,612600,833
彭山,四川,612700,833
乐山,四川,614000,833
夹江,四川,614100,833
峨眉山,四川,614200,833
峨边,四川,614300,833
犍为,四川,614400,833
沐川,四川,614500,833
马边,四川,614600,833
金口河,四川,614700,833
西昌,四川,615000,834
雅安,四川,625000,835
康定,四川,626000,836
马尔康,四川,624000,837
中江,四川,618100,838
德阳,四川,618200,838
绵竹,四川,618200,838
广汉,四川,618300,838
什邡,四川,618400,838
广元,四川,628000,839
青川,四川,628100,839
旺苍,四川,628200,839
剑阁,四川,628300,839
苍溪,四川,628400,839
理县,四川,623100,8407
昭觉,四川,616100,8411
甘洛,四川,616800,8417
宝兴,四川,625700,8430
木里,四川,615800,8440
会理,四川,615100,8444
会东,四川,615200,8445
冕宁,四川,615600,8447
越西,四川,616600,8452
雷波,四川,616500,8453
喜德,四川,616700,8455
普格,四川,615300,8456
布拖,四川,616300,8457
金阳,四川,616200,8458
美姑,四川,616400,8459
名山,四川,625100,8461
荥经,四川,625200,8462
汉源,四川,625300,8463
天全,四川,625500,8465
芦山,四川,625600,8466
汶川,四川,623000,8489
松潘,四川,623300,8493
贵阳,贵州,550000,851
修文,贵州,550200,851
开阳,贵州,550300,851
息烽,贵州,551100,851
清镇,贵州,551400,851
绥阳,贵州,533300,852
遵义,贵州,563000,852
遵义县,贵州,563100,852
桐梓,贵州,563200,852
正安,贵州,563400,852
道真,贵州,563500,852
湄潭,贵州,564100,852
凤冈,贵州,564200,852
务川,贵州,564300,852
余庆,贵州,564400,852
仁怀,贵州,564500,852
习水,贵州,564600,852
赤水,贵州,564700,852
安顺,贵州,561000,853
都匀,贵州,558000,854
凯里,贵州,556000,855
铜仁,贵州,564300,856
毕节,贵州,551700,857
六盘水,贵州,553000,858
册亨,贵州,552200,859
望谟,贵州,552300,859
安龙,贵州,552400,859
晴隆,贵州,561400,859
普安,贵州,561500,859
贞丰,贵州,562200,859
兴仁,贵州,562300,859
兴义,贵州,562400,859
平坝,贵州,561100,8631
紫云,贵州,550800,8632
关岭,贵州,561300,8633
镇宁,贵州,561200,8634
普定,贵州,562100,8635
贵定,贵州,551300,8640
福泉,贵州,550500,8641
瓮安,贵州,550400,8642
荔波,贵州,558400,8644
独山,贵州,558200,8645
平塘,贵州,558300,8646
罗甸,贵州,550100,8647
惠水,贵州,550600,8648
龙里,贵州,551200,8649
榕江,贵州,557200,8650
黄平,贵州,556100,8651
施秉,贵州,556200,8652
镇远,贵州,557700,8653
岑巩,贵州,557800,8654
三穗,贵州,556500,8655
天柱,贵州,556600,8656
锦屏,贵州,556700,8657
黎平,贵州,557300,8658
从江,贵州,557400,8659
沿河,贵州,565300,8661
松桃,贵州,554100,8662
万山,贵州,554200,8663
玉屏,贵州,554000,8664
江口,贵州,554400,8665
石阡,贵州,555100,8666
思南,贵州,565100,8667
印江,贵州,555200,8668
德江,贵州,565200,8669
长顺,贵州,550700,8670
威宁,贵州,553100,8671
赫章,贵州,553200,8672
纳雍,贵州,553300,8673
黔西,贵州,551500,8674
大方,贵州,551600,8675
金沙,贵州,551800,8676
织金,贵州,552100,8677
剑河,贵州,556400,8680
六枝,贵州,553400,8681
盘县,贵州,561600,8682
雷山,贵州,557100,8686
丹寨,贵州,557500,8687
麻江,贵州,557600,8688
台江,贵州,556300,8689
巧家,云南,654600,870
昭通,云南,657000,870
鲁甸,云南,657100,870
镇雄,云南,657200,870
永善,云南,657300,870
大关,云南,657400,870
盐津,云南,657500,870
彝良,云南,657600,870
绥江,云南,657700,870
水富,云南,657800,870
威信,云南,657900,870
昆明,云南,650000,871
安宁,云南,650300,871
富民,云南,650400,871
呈贡,云南,650500,871
晋宁,云南,650600,871
禄劝,云南,651500,871
嵩明,云南,651700,871
宜良,云南,652100,871
路南,云南,652200,871
大理,云南,671000,872
洱源,云南,671200,872
剑川,云南,671300,872
鹤庆,云南,671500,872
宾川,云南,671600,872
祥云,云南,672100,872
巍山,云南,672400,872
漾濞,云南,672500,872
永平,云南,672600,872
云龙,云南,672700,872
弥渡,云南,675600,872
南涧,云南,675700,872
弥勒,云南,652300,873
泸西,云南,652400,873
建水,云南,654300,873
红河,云南,654400,873
开远,云南,661000,873
蒙自,云南,661100,873
屏边,云南,661200,873
河口,云南,661300,873
个旧,云南,661400,873
金平,云南,661500,873
石屏,云南,662200,873
元阳,云南,662400,873
绿春,云南,662500,873
会泽,云南,654200,874
曲靖,云南,655000,874
马龙,云南,655100,874
寻甸,云南,655200,874
富源,云南,655500,874
陆良,云南,655600,874
师宗,云南,655700,874
宣威,云南,665400,874
罗平,云南,665800,874
保山,云南,678000,875
昌宁,云南,678100,875
施甸,云南,678200,875
龙陵,云南,678300,875
腾冲,云南,679100,875
文山,云南,663000,876
砚山,云南,663100,876
丘北,云南,663200,876
广南,云南,663300,876
富宁,云南,663400,876
西畴,云南,663500,876
麻栗坡,云南,663600,876
马关,云南,663700,876
易门,云南,651100,877
澄江,云南,652500,877
江川,云南,652600,877
通海,云南,652700,877
华宁,云南,652800,877
玉溪,云南,653100,877
峨山,云南,653200,877
元江,云南,653300,877
新平,云南,653400,877
禄丰,云南,651200,878
元谋,云南,651300,878
永仁,云南,651400,878
武定,云南,651600,878
楚雄,云南,675000,878
双柏,云南,675100,878
南华,云南,675200,878
姚安,云南,675300,878
大姚,云南,675400,878
牟定,云南,675500,878
墨江,云南,654800,879
思茅,云南,665000,879
普洱,云南,665100,879
澜沧,云南,665600,879
西盟,云南,665700,879
孟连,云南,665800,879
江城,云南,665900,879
景谷,云南,666400,879
镇沅,云南,666500,879
景东,云南,676200,879
东川,云南,654100,881
云县,云南,675800,883
凤庆,云南,675900,883
临沧,云南,677000,883
双江,云南,677300,883
沧源,云南,677400,883
耿马,云南,677500,883
永德,云南,677600,883
镇康,云南,677700,883
兰坪,云南,671400,886
六库,云南,673100,886
泸水,云南,673200,886
福贡,云南,673400,886
贡山,云南,673500,886
中甸,云南,674400,887
德钦,云南,674500,887
维西,云南,674600,887
华坪,云南,617300,888
丽江,云南,674100,888
永胜,云南,674200,888
宁蒗,云南,674300,888
儋州,海南,571700,890
临高,海南,571800,890
东方,海南,572600,890
昌江,海南,572700,890
白沙,海南,572800,890
洋浦,海南,578000,890
拉萨,西藏,850000,891
日喀则,西藏,857000,892
山南,西藏,null,893
林芝,西藏,850400,894
昌都,西藏,854000,895
那曲,西藏,852000,896
海口,海南,570000,898
琼山,海南,571100,898
安定,海南,571200,898
文昌,海南,571300,898
琼海,海南,571400,898
万宁,海南,571500,898
屯昌,海南,571600,898
澄迈,海南,571900,898
三亚,海南,572000,899
通什,海南,572200,899
保亭,海南,572300,899
陵水,海南,572400,899
乐东,海南,572500,899
琼中,海南,572900,899
托里,新疆,834500,901
额敏,新疆,834600,901
塔城,新疆,834700,901
裕民,新疆,834800,901
哈密,新疆,839000,902
马里坤,新疆,839200,902
伊吾,新疆,839300,902
皮山,新疆,845100,903
和田,新疆,848000,903
墨玉,新疆,848100,903
洛浦,新疆,848200,903
策勒,新疆,848300,903
于田,新疆,848400,903
民丰,新疆,848500,903
富蕴,新疆,836100,906
青河,新疆,836200,906
福海,新疆,836400,906
阿勒泰,新疆,836500,906
布尔律,新疆,836600,906
哈巴河,新疆,836700,906
吉木乃,新疆,836800,906
阿图什,新疆,845300,908
乌恰,新疆,845400,908
阿克陶,新疆,845500,908
精河,新疆,833300,909
博乐,新疆,833400,909
温泉,新疆,833500,909
淳化,陕西,711200,910
旬邑,陕西,711300,910
咸阳,陕西,712000,910
武功,陕西,712200,910
兴平,陕西,713100,910
礼泉,陕西,713200,910
乾县,陕西,713300,910
永寿,陕西,713400,910
彬县,陕西,713500,910
长武,陕西,713600,910
泾阳,陕西,713700,910
三原,陕西,713800,910
黄龙,陕西,715700,911
延安,陕西,716000,911
甘泉,陕西,716100,911
宜川,陕西,716200,911
延长,陕西,717100,911
延川,陕西,717200,911
子长,陕西,717300,911
安塞,陕西,717400,911
志丹,陕西,717500,911
吴旗,陕西,717600,911
黄陵,陕西,727300,911
洛川,陕西,727400,911
富县,陕西,727500,911
榆林,陕西,719000,912
富平,陕西,711700,913
渭南,陕西,714000,913
华县,陕西,714100,913
华阴,陕西,714200,913
潼关,陕西,714300,913
大荔,陕西,715100,913
澄城,陕西,715200,913
合阳,陕西,715300,913
韩城,陕西,715400,913
蒲城,陕西,715500,913
白水,陕西,715600,913
商州,陕西,726000,914
洛南,陕西,726100,914
丹凤,陕西,726200,914
商南,陕西,726300,914
宁陕,陕西,711600,915
安康,陕西,725000,915
汉阴,陕西,725100,915
石泉,陕西,725200,915
紫阳,陕西,725300,915
岚皋,陕西,725400,915
平利,陕西,725500,915
镇坪,陕西,725600,915
旬阳,陕西,725700,915
白河,陕西,725800,915
镇巴,陕西,713600,916
汉中,陕西,723000,916
南郑,陕西,723100,916
城固,陕西,723200,916
洋县,陕西,723300,916
佛坪,陕西,723400,916
西乡,陕西,723500,916
留坝,陕西,724100,916
勉县,陕西,724200,916
略阳,陕西,724300,916
宁强,陕西,724400,916
宝鸡,陕西,721000,917
千阳,陕西,721100,917
陇县,陕西,721200,917
宝鸡县,陕西,721300,917
凤翔,陕西,721400,917
麟游,陕西,721500,917
太白,陕西,721600,917
凤县,陕西,721700,917
扶风,陕西,722200,917
眉县,陕西,722300,917
岐山,陕西,722400,917
铜川,陕西,727000,919
耀县,陕西,727100,919
宜君,陕西,727200,919
吴堡,陕西,718200,9220
子洲,陕西,718400,9221
佳县,陕西,719200,9222
府谷,陕西,719400,9223
横山,陕西,719100,9224
米脂,陕西,718100,9225
绥德,陕西,718000,9226
定边,陕西,718600,9227
靖边,陕西,718500,9228
神木,陕西,719300,9229
清涧,陕西,718300,9240
柞水,陕西,711400,9242
镇安,陕西,711500,9243
山阳,陕西,726400,9244
临夏市,甘肃,731100,930
兰州,甘肃,730000,931
红古区,甘肃,730000,931
榆中,甘肃,730100,931
皋兰,甘肃,730200,931
永登,甘肃,730300,931
定西,甘肃,743000,932
静宁,甘肃,743400,933
崇信,甘肃,744200,933
泾川,甘肃,744300,933
灵台,甘肃,744400,933
西峰,甘肃,745000,934
金昌,甘肃,733000,935
古浪,甘肃,733100,935
天祝,甘肃,733200,935
民勤,甘肃,733300,935
金川,甘肃,737100,935
永昌,甘肃,737200,935
张掖,甘肃,734000,936
山丹,甘肃,734100,936
临泽,甘肃,734200,936
高台,甘肃,734300,936
萧南,甘肃,734400,936
民乐,甘肃,734500,936
酒泉,甘肃,735000,937
嘉峪关,甘肃,735100,937
玉门,甘肃,735200,937
金塔,甘肃,735300,937
安西,甘肃,736100,937
敦煌,甘肃,736200,937
肃北,甘肃,736300,937
阿克塞,甘肃,736400,937
天水,甘肃,741000,938
甘谷,甘肃,741200,938
武山,甘肃,741300,938
清水,甘肃,741400,938
张家川,甘肃,741500,938
秦安,甘肃,741600,938
武都,甘肃,746000,939
临夏县,甘肃,731800,9401
永靖,甘肃,731600,9402
和政,甘肃,731200,9403
东乡,甘肃,731400,9404
康乐,甘肃,731500,9405
广河,甘肃,731300,9406
积石山,甘肃,731700,9407
甘南州,甘肃,747000,9411
夏河,甘肃,747100,9412
临潭,甘肃,747500,9413
舟曲,甘肃,746300,9414
碌曲,甘肃,747200,9415
玛曲,甘肃,747300,9416
旧尼,甘肃,747600,9417
迭部,甘肃,747400,9418
陇西,甘肃,748100,9421
漳县,甘肃,748300,9422
通渭,甘肃,743300,9423
岷县,甘肃,748400,9424
临洮,甘肃,730500,9425
渭源,甘肃,748200,9426
景泰,甘肃,730400,943
靖远,甘肃,730600,943
白银,甘肃,730900,943
会宁,甘肃,743200,943
平凉,甘肃,744000,943
庆阳,甘肃,745100,9441
宁县,甘肃,745200,9442
镇原,甘肃,744500,9443
环县,甘肃,745700,9444
合水,甘肃,745400,9445
正宁,甘肃,745300,9446
华池,甘肃,745600,9447
成县,甘肃,742500,9491
康县,甘肃,746500,9492
文县,甘肃,746400,9493
宕昌,甘肃,748500,9494
西和,甘肃,742100,9495
礼县,甘肃,742200,9496
徽县,甘肃,742300,9497
两当,甘肃,742400,9498
银川,宁夏,750000,951
